x_m,y_m,speed_mps,notch
557258.966,4599908.502,11.11,6
557267.842,4599915.184,11.11,6
557276.719,4599921.866,11.11,6
557285.595,4599928.548,11.11,6
557294.471,4599935.229,11.11,6
557303.347,4599941.911,11.11,6
557312.223,4599948.593,11.11,6
557321.099,4599955.275,11.11,6
557329.976,4599961.957,11.11,6
557338.852,4599968.638,11.11,6
557347.728,4599975.32,11.11,6
557356.604,4599982.002,11.11,6
557365.48,4599988.684,11.11,6
557374.356,4599995.365,11.11,6
557383.232,4600002.047,11.11,6
557392.109,4600008.729,11.11,6
557400.985,4600015.411,11.11,6
557409.861,4600022.092,11.11,6
557418.737,4600028.774,11.11,6
557427.613,4600035.456,11.11,6
557436.489,4600042.138,11.11,6
557445.366,4600048.819,11.11,6
557454.242,4600055.501,11.11,6
557463.118,4600062.183,11.11,6
557471.994,4600068.865,11.11,6
557480.87,4600075.547,11.11,6
557489.746,4600082.228,11.11,6
557498.622,4600088.91,11.11,6
557507.499,4600095.592,11.11,6
557516.375,4600102.274,11.11,6
557525.251,4600108.955,11.11,6
557534.127,4600115.637,11.11,6
557543.003,4600122.319,11.11,6
557551.879,4600129.001,11.11,6
557560.756,4600135.682,11.11,6
557569.632,4600142.364,11.11,6
557578.508,4600149.046,11.11,6
557587.384,4600155.728,11.11,6
557596.26,4600162.409,11.11,6
557605.136,4600169.091,11.11,6
557614.013,4600175.773,11.11,6
557622.889,4600182.455,11.11,6
557631.765,4600189.136,11.11,6
557640.641,4600195.818,11.11,6
557649.517,4600202.5,11.11,6
557658.393,4600209.182,11.11,6
557667.258,4600215.878,11.11,6
557676.105,4600222.6,11.11,6
557684.951,4600229.321,11.11,6
557693.797,4600236.042,11.11,6
557702.643,4600242.763,11.11,6
557711.523,4600249.441,11.11,6
557720.407,4600256.112,11.11,6
557729.292,4600262.782,11.11,7
557738.176,4600269.453,11.11,7
557747.06,4600276.124,11.11,7
557755.945,4600282.795,11.11,7
557764.829,4600289.466,11.11,6
557773.713,4600296.137,11.11,6
557782.598,4600302.808,11.11,6
557791.482,4600309.479,11.11,6
557800.366,4600316.149,11.11,6
557809.251,4600322.82,11.11,6
557818.135,4600329.491,11.11,6
557827.019,4600336.162,11.11,6
557835.904,4600342.833,11.11,6
557844.788,4600349.504,11.11,6
557853.672,4600356.175,11.11,6
557862.557,4600362.846,11.11,6
557871.441,4600369.516,11.11,6
557880.325,4600376.187,11.11,6
557889.21,4600382.858,11.11,6
557898.094,4600389.529,11.11,6
557906.978,4600396.2,11.11,6
557915.863,4600402.871,11.11,6
557924.747,4600409.542,11.11,6
557933.631,4600416.213,11.11,6
557942.516,4600422.884,11.11,6
557951.4,4600429.554,11.11,6
557960.284,4600436.225,11.11,6
557969.169,4600442.896,11.11,6
557978.053,4600449.567,11.11,6
557986.937,4600456.238,11.11,6
557995.822,4600462.909,11.11,6
558004.706,4600469.58,11.11,7
558013.59,4600476.251,11.11,7
558022.475,4600482.921,11.11,7
558031.359,4600489.592,11.11,7
558040.243,4600496.263,11.11,7
558049.128,4600502.934,11.11,6
558058.012,4600509.605,11.11,6
558066.896,4600516.276,11.11,6
558075.781,4600522.947,11.11,6
558084.665,4600529.618,11.11,6
558093.55,4600536.288,11.11,6
558102.434,4600542.959,11.11,6
558111.318,4600549.63,11.11,6
558120.203,4600556.301,11.11,6
558129.087,4600562.972,11.11,6
558137.971,4600569.643,11.11,6
558146.856,4600576.314,11.11,6
558155.74,4600582.985,11.11,6
558164.624,4600589.655,11.11,6
558173.509,4600596.326,11.11,6
558182.393,4600602.997,11.11,6
558191.277,4600609.668,11.11,6
558200.162,4600616.339,11.11,6
558209.046,4600623.01,11.11,7
558217.93,4600629.681,11.11,7
558226.815,4600636.352,11.11,7
558235.699,4600643.022,11.11,7
558244.583,4600649.693,11.11,6
558253.468,4600656.364,11.11,6
558262.352,4600663.035,11.11,6
558271.236,4600669.707,11.11,6
558280.12,4600676.378,11.11,6
558289.003,4600683.05,11.11,6
558297.887,4600689.721,11.11,6
558306.762,4600696.405,11.11,6
558315.62,4600703.111,11.11,6
558324.478,4600709.816,11.11,6
558333.337,4600716.521,11.11,6
558342.195,4600723.227,11.11,6
558351.054,4600729.932,11.11,6
558359.912,4600736.637,11.11,6
558368.77,4600743.343,11.11,7
558377.629,4600750.048,11.11,7
558386.487,4600756.753,11.11,7
558395.345,4600763.459,11.11,7
558404.204,4600770.164,11.11,6
558413.062,4600776.869,11.11,6
558421.921,4600783.574,11.11,6
558430.779,4600790.28,11.11,6
558439.637,4600796.985,11.11,6
558448.496,4600803.69,11.11,6
558457.354,4600810.396,11.11,6
558466.212,4600817.101,11.11,6
558475.071,4600823.806,11.11,6
558483.929,4600830.512,11.11,6
558492.788,4600837.217,11.11,6
558501.646,4600843.922,11.11,6
558510.66,4600850.416,11.11,6
558519.699,4600856.876,11.11,6
558528.737,4600863.337,11.11,6
558537.776,4600869.797,11.11,6
558546.905,4600876.126,11.11,6
558556.191,4600882.225,11.11,6
558565.476,4600888.325,11.11,6
558574.762,4600894.425,11.11,6
558584.048,4600900.524,11.11,6
558593.501,4600906.36,11.11,6
558602.981,4600912.154,11.11,6
558612.46,4600917.948,11.11,6
558621.94,4600923.742,11.11,6
558631.442,4600929.498,11.11,6
558640.984,4600935.189,11.11,6
558650.525,4600940.88,11.11,6
558660.067,4600946.572,11.11,6
558669.609,4600952.263,11.11,6
558679.162,4600957.934,11.11,6
558688.717,4600963.602,11.11,6
558698.273,4600969.27,11.11,6
558707.828,4600974.938,11.11,6
558717.388,4600980.6,11.11,6
558726.954,4600986.249,11.11,6
558736.521,4600991.898,11.11,6
558746.087,4600997.547,11.11,6
558755.654,4601003.196,11.11,6
558765.221,4601008.845,11.11,6
558774.787,4601014.494,11.11,6
558784.354,4601020.143,11.11,6
558793.92,4601025.792,11.11,6
558803.487,4601031.441,11.11,6
558813.054,4601037.09,11.11,6
558822.62,4601042.739,11.11,7
558832.187,4601048.388,11.11,6
558841.754,4601054.037,11.11,6
558851.32,4601059.686,11.11,7
558860.887,4601065.336,11.11,7
558870.453,4601070.985,11.11,6
558880.02,4601076.634,11.11,6
558889.587,4601082.283,11.11,6
558899.153,4601087.932,11.11,6
558908.72,4601093.581,11.11,6
558918.286,4601099.23,11.11,6
558927.853,4601104.879,11.11,6
558937.424,4601110.521,11.11,6
558946.995,4601116.162,11.11,6
558956.567,4601121.803,11.11,6
558966.138,4601127.444,11.11,6
558975.718,4601133.071,11.11,6
558985.312,4601138.673,11.11,6
558994.906,4601144.275,11.11,7
559004.5,4601149.878,11.11,7
559014.094,4601155.48,11.11,7
559023.649,4601161.148,11.11,7
559033.198,4601166.828,11.11,7
559042.746,4601172.507,11.11,6
559052.295,4601178.187,11.11,6
559061.825,4601183.898,11.11,6
559071.32,4601189.666,11.11,6
559080.815,4601195.434,11.11,7
559090.311,4601201.202,11.11,6
559099.806,4601206.969,11.11,6
559109.359,4601212.643,11.11,6
559118.92,4601218.3,11.11,6
559128.482,4601223.958,11.11,7
559138.043,4601229.616,11.11,7
559147.602,4601235.278,11.11,7
559157.157,4601240.946,11.11,7
559166.712,4601246.615,11.11,6
559176.267,4601252.284,11.11,6
559185.822,4601257.953,11.11,6
559195.37,4601263.633,11.11,6
559204.917,4601269.316,11.11,6
559214.464,4601274.998,11.11,7
559224.011,4601280.68,11.11,7
559233.558,4601286.362,11.11,7
559243.105,4601292.045,11.11,7
559252.652,4601297.727,11.11,7
559262.199,4601303.409,11.11,7
559271.746,4601309.091,11.11,7
559281.292,4601314.774,11.11,7
559290.839,4601320.456,11.11,7
559300.386,4601326.138,11.11,6
559309.933,4601331.82,11.11,6
559319.48,4601337.502,11.11,6
559329.027,4601343.185,11.11,6
559338.574,4601348.867,11.11,6
559348.121,4601354.549,11.11,6
559357.668,4601360.231,11.11,6
559367.215,4601365.914,11.11,6
559376.762,4601371.596,11.11,6
559386.309,4601377.278,11.11,7
559395.856,4601382.96,11.11,7
559405.403,4601388.643,11.11,7
559414.95,4601394.325,11.11,7
559424.497,4601400.007,11.11,7
559434.044,4601405.689,11.11,7
559443.591,4601411.372,11.11,7
559453.138,4601417.054,11.11,7
559462.685,4601422.736,11.11,7
559472.231,4601428.418,11.11,6
559481.778,4601434.101,11.11,6
559491.33,4601439.775,11.11,6
559500.889,4601445.437,11.11,6
559510.449,4601451.098,11.11,7
559520.008,4601456.759,11.11,7
559529.567,4601462.42,11.11,7
559539.136,4601468.067,11.11,7
559548.705,4601473.71,11.11,7
559558.275,4601479.354,11.11,6
559567.845,4601484.998,11.11,6
559577.415,4601490.642,11.11,6
559586.984,4601496.285,11.11,6
559596.554,4601501.929,11.11,7
559606.124,4601507.573,11.11,7
559615.694,4601513.216,11.11,7
559625.264,4601518.86,11.11,7
559634.833,4601524.504,11.11,7
559644.403,4601530.148,11.11,6
559653.973,4601535.791,11.11,6
559663.543,4601541.435,11.11,6
559673.112,4601547.079,11.11,6
559682.682,4601552.723,11.11,7
559692.252,4601558.366,11.11,7
559701.822,4601564.01,11.11,7
559711.392,4601569.654,11.11,7
559720.961,4601575.297,11.11,7
559730.531,4601580.941,11.11,7
559740.101,4601586.585,11.11,7
559749.671,4601592.229,11.11,7
559759.24,4601597.872,11.11,7
559768.81,4601603.516,11.11,7
559778.38,4601609.16,11.11,7
559787.95,4601614.803,11.11,7
559797.519,4601620.447,11.11,7
559807.089,4601626.091,11.11,7
559816.659,4601631.735,11.11,7
559826.229,4601637.378,11.11,7
559835.799,4601643.022,11.11,7
559845.368,4601648.666,11.11,7
559854.938,4601654.309,11.11,6
559864.508,4601659.953,11.11,6
559874.078,4601665.597,11.11,6
559883.647,4601671.241,11.11,6
559893.217,4601676.884,11.11,6
559902.787,4601682.528,11.11,6
559912.357,4601688.172,11.11,6
559921.926,4601693.816,11.11,6
559931.496,4601699.459,11.11,6
559941.066,4601705.103,11.11,6
559950.636,4601710.747,11.11,6
559960.206,4601716.39,11.11,6
559969.775,4601722.034,11.11,6
559979.345,4601727.678,11.11,6
559988.915,4601733.322,11.11,6
559998.485,4601738.965,11.11,6
560008.054,4601744.609,11.11,6
560017.624,4601750.253,11.11,6
560027.194,4601755.896,11.11,6
560036.764,4601761.54,11.11,6
560046.333,4601767.184,11.11,6
560055.925,4601772.791,11.11,6
560065.519,4601778.392,11.11,6
560075.114,4601783.993,11.11,6
560084.709,4601789.594,11.11,6
560094.296,4601795.208,11.11,6
560103.869,4601800.846,11.11,6
560113.442,4601806.484,11.11,7
560123.016,4601812.123,11.11,7
560132.589,4601817.761,11.11,7
560142.145,4601823.427,11.11,7
560151.698,4601829.099,11.11,7
560161.251,4601834.771,11.11,6
560170.804,4601840.443,11.11,6
560180.357,4601846.115,11.11,6
560189.91,4601851.787,11.11,6
560199.463,4601857.459,11.11,6
560209.016,4601863.131,11.11,6
560218.569,4601868.803,11.11,6
560228.122,4601874.475,11.11,6
560237.675,4601880.147,11.11,6
560247.228,4601885.819,11.11,6
560256.781,4601891.491,11.11,6
560266.334,4601897.163,11.11,6
560275.887,4601902.835,11.11,6
560285.44,4601908.507,11.11,6
560294.993,4601914.179,11.11,6
560304.547,4601919.851,11.11,6
560314.1,4601925.523,11.11,6
560323.653,4601931.195,11.11,6
560333.206,4601936.867,11.11,6
560342.759,4601942.539,11.11,6
560352.231,4601948.341,11.11,6
560361.554,4601954.385,11.11,6
560370.876,4601960.429,11.11,6
560380.198,4601966.473,11.11,6
560389.52,4601972.517,11.11,6
560398.657,4601978.836,11.11,6
560407.761,4601985.203,11.11,6
560416.866,4601991.57,11.11,6
560425.97,4601997.937,11.11,6
560435.219,4602004.082,11.11,6
560444.735,4602009.816,11.11,6
560454.251,4602015.551,11.11,6
560463.766,4602021.286,11.11,6
560473.282,4602027.02,11.11,6
560482.897,4602032.586,11.11,6
560492.529,4602038.122,11.11,6
560502.161,4602043.659,11.11,6
560511.793,4602049.195,11.11,6
560521.426,4602054.732,11.11,6
560531.058,4602060.268,11.11,6
560540.69,4602065.805,11.11,7
560550.322,4602071.341,11.11,7
560559.955,4602076.878,11.11,7
560569.694,4602082.222,11.11,7
560579.453,4602087.533,11.11,7
560589.211,4602092.844,11.11,6
560598.969,4602098.155,11.11,6
560608.814,4602103.298,11.11,6
560618.817,4602108.132,11.11,6
560628.821,4602112.965,11.11,6
560638.824,4602117.799,11.11,6
560648.827,4602122.633,11.11,6
560658.867,4602127.391,11.11,6
560668.913,4602132.135,11.11,6
560678.959,4602136.879,11.11,6
560689.005,4602141.623,11.11,6
560699.046,4602146.378,11.11,6
560709.078,4602151.152,11.11,6
560719.11,4602155.927,11.11,6
560729.142,4602160.701,11.11,6
560739.174,4602165.475,11.11,6
560749.206,4602170.25,11.11,6
560759.238,4602175.024,11.11,6
560769.269,4602179.798,11.11,6
560779.301,4602184.572,11.11,6
560789.333,4602189.347,11.11,6
560799.365,4602194.121,11.11,6
560809.397,4602198.895,11.11,6
560819.429,4602203.67,11.11,6
560829.461,4602208.444,11.11,6
560839.492,4602213.218,11.11,6
560849.524,4602217.993,11.11,6
560859.556,4602222.767,11.11,7
560869.588,4602227.541,11.11,7
560879.62,4602232.315,11.11,7
560889.652,4602237.09,11.11,7
560899.684,4602241.864,11.11,6
560909.715,4602246.638,11.11,6
560919.747,4602251.413,11.11,6
560929.892,4602255.94,11.11,6
560940.058,4602260.423,11.11,6
560950.223,4602264.907,11.11,6
560960.388,4602269.39,11.11,6
560970.562,4602273.853,11.11,6
560980.753,4602278.278,11.11,6
560990.944,4602282.702,11.11,6
561001.135,4602287.127,11.11,6
561011.326,4602291.552,11.11,6
561021.517,4602295.976,11.11,6
561031.708,4602300.401,11.11,6
561041.898,4602304.826,11.11,6
561052.089,4602309.25,11.11,6
561062.28,4602313.675,11.11,6
561072.471,4602318.099,11.11,6
561082.662,4602322.524,11.11,7
561092.853,4602326.949,11.11,7
561103.044,4602331.373,11.11,7
561113.233,4602335.803,11.11,7
561123.421,4602340.233,11.11,7
561133.61,4602344.662,11.11,6
561143.799,4602349.092,11.11,6
561153.74,4602353.997,11.11,6
561163.222,4602359.788,11.11,6
561172.704,4602365.578,11.11,6
561182.186,4602371.369,11.11,6
561191.667,4602377.159,11.11,6
561200.742,4602383.562,11.11,6
561209.748,4602390.068,11.11,6
561218.754,4602396.573,11.11,6
561227.759,4602403.079,11.11,6
561236.566,4602409.838,11.11,6
561245.013,4602417.056,11.11,6
561253.459,4602424.274,11.11,6
561261.905,4602431.491,11.11,6
561270.351,4602438.709,11.11,6
561278.739,4602445.994,11.11,6
561287.116,4602453.291,11.11,6
561295.494,4602460.588,11.11,6
561303.872,4602467.885,11.11,6
561312.248,4602475.184,11.11,6
561320.621,4602482.486,11.11,6
561328.994,4602489.789,11.11,6
561337.367,4602497.091,11.11,6
561345.74,4602504.394,11.11,6
561354.113,4602511.696,11.11,6
561362.486,4602518.998,11.11,6
561370.859,4602526.301,11.11,6
561379.232,4602533.603,11.11,6
561387.605,4602540.906,11.11,6
561395.978,4602548.208,11.11,6
561404.351,4602555.51,11.11,6
561412.724,4602562.813,11.11,6
561421.097,4602570.115,11.11,6
561429.697,4602577.147,11.11,6
561438.336,4602584.133,11.11,6
561446.974,4602591.12,11.11,6
561455.613,4602598.106,11.11,6
561464.45,4602604.824,11.11,6
561473.644,4602611.061,11.11,6
561482.838,4602617.298,11.11,6
561492.032,4602623.536,11.11,6
561501.226,4602629.773,11.11,6
561511.07,4602634.898,11.11,6
561521.019,4602639.843,11.11,6
561530.968,4602644.788,11.11,6
561540.917,4602649.732,11.11,6
561551.074,4602654.176,11.11,6
561561.595,4602657.745,11.11,6
561572.116,4602661.314,11.11,6
561582.638,4602664.883,11.11,6
561593.159,4602668.452,11.11,6
561603.925,4602671.171,11.11,6
561614.728,4602673.764,11.11,6
561625.532,4602676.357,11.11,6
561636.152,4602678.906,10.9218,6
561646.594,4602681.387,10.7333,6
561656.864,4602683.779,10.5445,6
561666.95,4602686.127,10.3555,6
561676.851,4602688.432,10.1662,6
561686.568,4602690.695,9.9766,6
561696.1,4602692.914,9.7868,6
561705.446,4602695.09,9.5967,6
561714.608,4602697.223,9.4064,6
561723.584,4602699.313,9.2158,6
561732.373,4602701.36,9.0251,6
561740.977,4602703.363,8.8341,6
561749.395,4602705.323,8.6429,6
561757.627,4602707.239,8.4515,6
561765.671,4602709.112,8.2599,6
561773.529,4602710.942,8.0682,6
561781.2,4602712.728,7.8762,6
561788.684,4602714.471,7.6841,6
561795.981,4602716.17,7.4919,6
561803.09,4602717.825,7.2995,6
561810.012,4602719.436,7.107,6
561816.746,4602721.004,6.9144,6
561823.293,4602722.529,6.7216,6
561829.652,4602724.009,6.5288,6
561835.822,4602725.446,6.3359,6
561841.805,4602726.839,6.1429,6
561847.6,4602728.188,5.9498,6
561853.207,4602729.494,5.7567,6
561858.626,4602730.755,5.5636,6
561863.856,4602731.973,5.3705,6
561868.899,4602733.147,5.1774,6
561873.753,4602734.277,4.9843,6
561878.42,4602735.364,4.7913,6
561882.898,4602736.407,4.5983,6
561887.189,4602737.406,4.4054,6
561891.292,4602738.361,4.2127,6
561895.207,4602739.273,4.0201,6
561898.935,4602740.141,3.8277,6
561902.476,4602740.965,3.6355,6
561905.83,4602741.746,3.4435,6
561908.997,4602742.483,3.2519,6
561911.978,4602743.177,3.0606,6
561914.773,4602743.828,2.8697,6
561917.382,4602744.436,2.6794,6
561919.807,4602745.0,2.4895,6
561922.047,4602745.522,2.3004,6
561924.104,4602746.001,2.1121,6
561925.979,4602746.437,1.9247,6
561927.672,4602746.831,1.7384,6
561929.185,4602747.184,1.5535,6
561930.52,4602747.495,1.3703,6
561931.678,4602747.764,1.1893,6
561932.663,4602747.993,1.0109,6
561933.477,4602748.183,0.8362,6
561934.126,4602748.334,0.6665,6
561934.617,4602748.448,0.5037,6
561934.959,4602748.528,0.3516,6
561935.17,4602748.577,0.2163,6
561936.232,4602748.824,1.0903,6
561938.355,4602749.319,2.1801,6
561941.555,4602750.064,3.2862,6
561945.833,4602751.06,4.3915,6
561951.126,4602752.292,5.4348,6
561957.224,4602753.712,6.261,6
561964.008,4602755.292,6.9662,6
561971.399,4602757.012,7.5881,6
561979.337,4602758.861,8.1509,6
561987.777,4602760.838,8.6678,6
561996.677,4602762.938,9.1446,6
562006.001,4602765.138,9.5802,6
562015.724,4602767.433,9.9904,6
562025.822,4602769.815,10.3752,6
562036.272,4602772.297,10.7408,6
562047.05,4602774.888,11.0851,6
562057.853,4602777.484,11.11,6
562068.655,4602780.081,11.11,6
562079.457,4602782.677,11.11,6
562090.26,4602785.274,11.11,6
562101.062,4602787.871,11.11,6
562111.864,4602790.467,11.11,6
562122.667,4602793.064,11.11,6
562133.469,4602795.66,11.11,6
562144.271,4602798.257,11.11,6
562155.074,4602800.853,11.11,7
562165.876,4602803.45,11.11,7
562176.678,4602806.046,11.11,7
562187.48,4602808.643,11.11,7
562198.283,4602811.24,11.11,7
562209.085,4602813.836,11.11,7
562219.887,4602816.433,11.11,7
562230.69,4602819.029,11.11,7
562241.492,4602821.626,11.11,7
562252.294,4602824.222,11.11,6
562263.097,4602826.819,11.11,6
562273.899,4602829.416,11.11,6
562284.74,4602831.845,11.11,6
562295.589,4602834.239,11.11,6
562306.438,4602836.633,11.11,6
562317.287,4602839.027,11.11,6
562328.125,4602841.47,11.11,6
562338.94,4602844.011,11.11,6
562349.756,4602846.553,11.11,6
562360.571,4602849.094,11.11,6
562371.386,4602851.636,11.11,6
562382.202,4602854.177,11.11,6
562393.017,4602856.718,11.11,6
562403.833,4602859.26,11.11,6
562414.648,4602861.801,11.11,6
562425.463,4602864.343,11.11,6
562436.279,4602866.884,11.11,6
562447.094,4602869.426,11.11,6
562457.91,4602871.967,11.11,6
562468.725,4602874.509,11.11,6
562479.547,4602877.024,11.11,6
562490.369,4602879.535,11.11,6
562501.192,4602882.045,11.11,6
562512.015,4602884.555,11.11,6
562522.85,4602887.007,11.11,6
562533.713,4602889.337,11.11,6
562544.576,4602891.668,11.11,6
562555.439,4602893.998,11.11,6
562566.302,4602896.329,11.11,6
562577.274,4602898.047,11.11,6
562588.27,4602899.636,11.11,6
562599.266,4602901.225,11.11,6
